bartime,index_name,line_name,value
201910171100,DualThrust,upper_bound,3945.56
201910171100,DualThrust,lower_bound,3918.44
201910171105,DualThrust,upper_bound,3941.76
201910171105,DualThrust,lower_bound,3914.64
201910171110,DualThrust,upper_bound,3946.96
201910171110,DualThrust,lower_bound,3919.84
201910171115,DualThrust,upper_bound,3947.76
201910171115,DualThrust,lower_bound,3920.64
201910171120,DualThrust,upper_bound,3946.96
201910171120,DualThrust,lower_bound,3919.84
201910171125,DualThrust,upper_bound,3944.12
201910171125,DualThrust,lower_bound,3918.68
201910171130,DualThrust,upper_bound,3945.52
201910171130,DualThrust,lower_bound,3920.08
201910171305,DualThrust,upper_bound,3942.92
201910171305,DualThrust,lower_bound,3917.48
201910171310,DualThrust,upper_bound,3940.12
201910171310,DualThrust,lower_bound,3914.68
201910171315,DualThrust,upper_bound,3938.72
201910171315,DualThrust,lower_bound,3913.28
201910171320,DualThrust,upper_bound,3937.12
201910171320,DualThrust,lower_bound,3911.68
201910171325,DualThrust,upper_bound,3937.52
201910171325,DualThrust,lower_bound,3912.08
201910171330,DualThrust,upper_bound,3934.28
201910171330,DualThrust,lower_bound,3915.32
201910171335,DualThrust,upper_bound,3933.28
201910171335,DualThrust,lower_bound,3914.32
201910171340,DualThrust,upper_bound,3936.68
201910171340,DualThrust,lower_bound,3917.72
201910171345,DualThrust,upper_bound,3938.48
201910171345,DualThrust,lower_bound,3919.52
201910171350,DualThrust,upper_bound,3942.16
201910171350,DualThrust,lower_bound,3923.44
201910171355,DualThrust,upper_bound,3940.16
201910171355,DualThrust,lower_bound,3921.44
201910171400,DualThrust,upper_bound,3939.96
201910171400,DualThrust,lower_bound,3921.24
201910171405,DualThrust,upper_bound,3936.16
201910171405,DualThrust,lower_bound,3917.44
201910171410,DualThrust,upper_bound,3932.08
201910171410,DualThrust,lower_bound,3914.32
201910171415,DualThrust,upper_bound,3933.28
201910171415,DualThrust,lower_bound,3911.92
201910171420,DualThrust,upper_bound,3934.48
201910171420,DualThrust,lower_bound,3913.12
201910171425,DualThrust,upper_bound,3931.48
201910171425,DualThrust,lower_bound,3908.92
201910171430,DualThrust,upper_bound,3931.36
201910171430,DualThrust,lower_bound,3907.84
201910171435,DualThrust,upper_bound,3929.28
201910171435,DualThrust,lower_bound,3900.72
201910171440,DualThrust,upper_bound,3934.28
201910171440,DualThrust,lower_bound,3905.72
201910171445,DualThrust,upper_bound,3932.04
201910171445,DualThrust,lower_bound,3905.16
201910171450,DualThrust,upper_bound,3931.12
201910171450,DualThrust,lower_bound,3905.68
201910171455,DualThrust,upper_bound,3935.32
201910171455,DualThrust,lower_bound,3909.88
201910171500,DualThrust,upper_bound,3936.32
201910171500,DualThrust,lower_bound,3910.88
201910180935,DualThrust,upper_bound,3942.12
201910180935,DualThrust,lower_bound,3916.68
201910180940,DualThrust,upper_bound,3956.52
201910180940,DualThrust,lower_bound,3922.68
201910180945,DualThrust,upper_bound,3949.92
201910180945,DualThrust,lower_bound,3916.08
201910180950,DualThrust,upper_bound,3947.72
201910180950,DualThrust,lower_bound,3913.88
201910180955,DualThrust,upper_bound,3948.32
201910180955,DualThrust,lower_bound,3914.48
201910181000,DualThrust,upper_bound,3945.92
201910181000,DualThrust,lower_bound,3912.08
201910181005,DualThrust,upper_bound,3944.52
201910181005,DualThrust,lower_bound,3910.68
201910181010,DualThrust,upper_bound,3948.32
201910181010,DualThrust,lower_bound,3914.48
201910181015,DualThrust,upper_bound,3947.12
201910181015,DualThrust,lower_bound,3913.28
201910181020,DualThrust,upper_bound,3948.52
201910181020,DualThrust,lower_bound,3914.68
201910181025,DualThrust,upper_bound,3951.72
201910181025,DualThrust,lower_bound,3917.88
201910181030,DualThrust,upper_bound,3951.12
201910181030,DualThrust,lower_bound,3917.28
201910181035,DualThrust,upper_bound,3947.92
201910181035,DualThrust,lower_bound,3914.08
201910181040,DualThrust,upper_bound,3947.52
201910181040,DualThrust,lower_bound,3913.68
201910181045,DualThrust,upper_bound,3942.92
201910181045,DualThrust,lower_bound,3909.08
201910181050,DualThrust,upper_bound,3934.52
201910181050,DualThrust,lower_bound,3900.68
201910181055,DualThrust,upper_bound,3934.92
201910181055,DualThrust,lower_bound,3901.08
201910181100,DualThrust,upper_bound,3931.76
201910181100,DualThrust,lower_bound,3897.44
201910181105,DualThrust,upper_bound,3931.32
201910181105,DualThrust,lower_bound,3896.28
201910181110,DualThrust,upper_bound,3932.72
201910181110,DualThrust,lower_bound,3897.68
201910181115,DualThrust,upper_bound,3931.2
201910181115,DualThrust,lower_bound,3894
201910181120,DualThrust,upper_bound,3931.2
201910181120,DualThrust,lower_bound,3894
201910181125,DualThrust,upper_bound,3929.96
201910181125,DualThrust,lower_bound,3889.64
201910181130,DualThrust,upper_bound,3926.04
201910181130,DualThrust,lower_bound,3875.16
201910181305,DualThrust,upper_bound,3924.24
201910181305,DualThrust,lower_bound,3864.96
201910181310,DualThrust,upper_bound,3923.92
201910181310,DualThrust,lower_bound,3862.48
201910181315,DualThrust,upper_bound,3927.72
201910181315,DualThrust,lower_bound,3866.28
201910181320,DualThrust,upper_bound,3923.72
201910181320,DualThrust,lower_bound,3862.28
201910181325,DualThrust,upper_bound,3922.28
201910181325,DualThrust,lower_bound,3860.12
201910181330,DualThrust,upper_bound,3924.28
201910181330,DualThrust,lower_bound,3862.12
201910181335,DualThrust,upper_bound,3919.32
201910181335,DualThrust,lower_bound,3856.68
201910181340,DualThrust,upper_bound,3914.56
201910181340,DualThrust,lower_bound,3844.24
201910181345,DualThrust,upper_bound,3916.36
201910181345,DualThrust,lower_bound,3846.04
201910181350,DualThrust,upper_bound,3915.36
201910181350,DualThrust,lower_bound,3845.04
201910181355,DualThrust,upper_bound,3907.32
201910181355,DualThrust,lower_bound,3807.48
201910181400,DualThrust,upper_bound,3906.4
201910181400,DualThrust,lower_bound,3798.4
201910181405,DualThrust,upper_bound,3910.8
201910181405,DualThrust,lower_bound,3802.8
201910181410,DualThrust,upper_bound,3906.8
201910181410,DualThrust,lower_bound,3798.8
201910181415,DualThrust,upper_bound,3910.8
201910181415,DualThrust,lower_bound,3802.8
201910181420,DualThrust,upper_bound,3909.88
201910181420,DualThrust,lower_bound,3803.32
201910181425,DualThrust,upper_bound,3904.56
201910181425,DualThrust,lower_bound,3801.84
201910181430,DualThrust,upper_bound,3909
201910181430,DualThrust,lower_bound,3804.6
201910181435,DualThrust,upper_bound,3911.04
201910181435,DualThrust,lower_bound,3812.16
201910181440,DualThrust,upper_bound,3904.04
201910181440,DualThrust,lower_bound,3814.76
201910181445,DualThrust,upper_bound,3899.64
201910181445,DualThrust,lower_bound,3810.36
201910181450,DualThrust,upper_bound,3903.76
201910181450,DualThrust,lower_bound,3817.84
201910181455,DualThrust,upper_bound,3902.16
201910181455,DualThrust,lower_bound,3816.24
201910181500,DualThrust,upper_bound,3898.76
201910181500,DualThrust,lower_bound,3812.84
201910210935,DualThrust,upper_bound,3898
201910210935,DualThrust,lower_bound,3815.2
201910210940,DualThrust,upper_bound,3893.2
201910210940,DualThrust,lower_bound,3810.4
201910210945,DualThrust,upper_bound,3889.48
201910210945,DualThrust,lower_bound,3810.52
201910210950,DualThrust,upper_bound,3893.88
201910210950,DualThrust,lower_bound,3822.12
201910210955,DualThrust,upper_bound,3889.44
201910210955,DualThrust,lower_bound,3825.36
201910211000,DualThrust,upper_bound,3884.24
201910211000,DualThrust,lower_bound,3820.16
201910211005,DualThrust,upper_bound,3892.04
201910211005,DualThrust,lower_bound,3827.96
201910211010,DualThrust,upper_bound,3891.76
201910211010,DualThrust,lower_bound,3832.24
201910211015,DualThrust,upper_bound,3889.76
201910211015,DualThrust,lower_bound,3830.24
201910211020,DualThrust,upper_bound,3892.56
201910211020,DualThrust,lower_bound,3833.04
201910211025,DualThrust,upper_bound,3887.04
201910211025,DualThrust,lower_bound,3833.76
201910211030,DualThrust,upper_bound,3891.2
201910211030,DualThrust,lower_bound,3845.6
201910211035,DualThrust,upper_bound,3888.84
201910211035,DualThrust,lower_bound,3843.96
201910211040,DualThrust,upper_bound,3890.68
201910211040,DualThrust,lower_bound,3846.52
201910211045,DualThrust,upper_bound,3889.04
201910211045,DualThrust,lower_bound,3852.56
201910211050,DualThrust,upper_bound,3884.8
201910211050,DualThrust,lower_bound,3852.4
201910211055,DualThrust,upper_bound,3891.28
201910211055,DualThrust,lower_bound,3855.52
201910211100,DualThrust,upper_bound,3886.28
201910211100,DualThrust,lower_bound,3850.52
201910211105,DualThrust,upper_bound,3885.68
201910211105,DualThrust,lower_bound,3849.92
201910211110,DualThrust,upper_bound,3889.28
201910211110,DualThrust,lower_bound,3853.52
201910211115,DualThrust,upper_bound,3888.88
201910211115,DualThrust,lower_bound,3853.12
201910211120,DualThrust,upper_bound,3886.08
201910211120,DualThrust,lower_bound,3850.32
201910211125,DualThrust,upper_bound,3884.64
201910211125,DualThrust,lower_bound,3852.96
201910211130,DualThrust,upper_bound,3888.24
201910211130,DualThrust,lower_bound,3856.56
201910211305,DualThrust,upper_bound,3888.24
201910211305,DualThrust,lower_bound,3856.56
201910211310,DualThrust,upper_bound,3882.04
201910211310,DualThrust,lower_bound,3850.36
201910211315,DualThrust,upper_bound,3881.84
201910211315,DualThrust,lower_bound,3850.16
201910211320,DualThrust,upper_bound,3880.24
201910211320,DualThrust,lower_bound,3848.56
201910211325,DualThrust,upper_bound,3879.84
201910211325,DualThrust,lower_bound,3848.16
201910211330,DualThrust,upper_bound,3876.44
201910211330,DualThrust,lower_bound,3844.76
201910211335,DualThrust,upper_bound,3873.92
201910211335,DualThrust,lower_bound,3842.48
201910211340,DualThrust,upper_bound,3873.44
201910211340,DualThrust,lower_bound,3845.36
201910211345,DualThrust,upper_bound,3872.32
201910211345,DualThrust,lower_bound,3844.48
201910211350,DualThrust,upper_bound,3871.92
201910211350,DualThrust,lower_bound,3844.08
201910211355,DualThrust,upper_bound,3873
201910211355,DualThrust,lower_bound,3845.4
201910211400,DualThrust,upper_bound,3867.72
201910211400,DualThrust,lower_bound,3847.08
201910211405,DualThrust,upper_bound,3867.48
201910211405,DualThrust,lower_bound,3844.92
201910211410,DualThrust,upper_bound,3870.88
201910211410,DualThrust,lower_bound,3848.32
201910211415,DualThrust,upper_bound,3867.68
201910211415,DualThrust,lower_bound,3845.12
201910211420,DualThrust,upper_bound,3866.68
201910211420,DualThrust,lower_bound,3841.72
201910211425,DualThrust,upper_bound,3864.76
201910211425,DualThrust,lower_bound,3834.04
201910211430,DualThrust,upper_bound,3870.36
201910211430,DualThrust,lower_bound,3839.64
201910211435,DualThrust,upper_bound,3866.76
201910211435,DualThrust,lower_bound,3836.04
201910211440,DualThrust,upper_bound,3872.36
201910211440,DualThrust,lower_bound,3841.64
201910211445,DualThrust,upper_bound,3879.56
201910211445,DualThrust,lower_bound,3848.84
201910211450,DualThrust,upper_bound,3879.16
201910211450,DualThrust,lower_bound,3848.44
201910211455,DualThrust,upper_bound,3880.16
201910211455,DualThrust,lower_bound,3849.44
201910211500,DualThrust,upper_bound,3882.36
201910211500,DualThrust,lower_bound,3851.64
201910220935,DualThrust,upper_bound,3894.36
201910220935,DualThrust,lower_bound,3863.64
201910220940,DualThrust,upper_bound,3894.96
201910220940,DualThrust,lower_bound,3853.44
201910220945,DualThrust,upper_bound,3887.76
201910220945,DualThrust,lower_bound,3846.24
201910220950,DualThrust,upper_bound,3888.76
201910220950,DualThrust,lower_bound,3847.24
201910220955,DualThrust,upper_bound,3884.96
201910220955,DualThrust,lower_bound,3843.44
201910221000,DualThrust,upper_bound,3887.76
201910221000,DualThrust,lower_bound,3846.24
201910221005,DualThrust,upper_bound,3892.56
201910221005,DualThrust,lower_bound,3851.04
201910221010,DualThrust,upper_bound,3889.56
201910221010,DualThrust,lower_bound,3848.04
201910221015,DualThrust,upper_bound,3890.76
201910221015,DualThrust,lower_bound,3849.24
201910221020,DualThrust,upper_bound,3889.16
201910221020,DualThrust,lower_bound,3847.64
201910221025,DualThrust,upper_bound,3882.56
201910221025,DualThrust,lower_bound,3841.04
201910221030,DualThrust,upper_bound,3880.76
201910221030,DualThrust,lower_bound,3839.24
201910221035,DualThrust,upper_bound,3879.36
201910221035,DualThrust,lower_bound,3837.84
201910221040,DualThrust,upper_bound,3884.56
201910221040,DualThrust,lower_bound,3843.04
201910221045,DualThrust,upper_bound,3888.56
201910221045,DualThrust,lower_bound,3847.04
201910221050,DualThrust,upper_bound,3884.16
201910221050,DualThrust,lower_bound,3842.64
201910221055,DualThrust,upper_bound,3884.96
201910221055,DualThrust,lower_bound,3843.44
201910221100,DualThrust,upper_bound,3888.36
201910221100,DualThrust,lower_bound,3846.84
201910221105,DualThrust,upper_bound,3886.56
201910221105,DualThrust,lower_bound,3845.04
201910221110,DualThrust,upper_bound,3884.16
201910221110,DualThrust,lower_bound,3842.64
201910221115,DualThrust,upper_bound,3886.16
201910221115,DualThrust,lower_bound,3844.64
201910221120,DualThrust,upper_bound,3877.76
201910221120,DualThrust,lower_bound,3838.64
201910221125,DualThrust,upper_bound,3875.36
201910221125,DualThrust,lower_bound,3836.24
201910221130,DualThrust,upper_bound,3874.92
201910221130,DualThrust,lower_bound,3841.08
201910221305,DualThrust,upper_bound,3876.92
201910221305,DualThrust,lower_bound,3843.08
201910221310,DualThrust,upper_bound,3876.72
201910221310,DualThrust,lower_bound,3842.88
201910221315,DualThrust,upper_bound,3877.12
201910221315,DualThrust,lower_bound,3843.28
201910221320,DualThrust,upper_bound,3876.32
201910221320,DualThrust,lower_bound,3842.48
201910221325,DualThrust,upper_bound,3879.32
201910221325,DualThrust,lower_bound,3845.48
201910221330,DualThrust,upper_bound,3879.12
201910221330,DualThrust,lower_bound,3845.28
201910221335,DualThrust,upper_bound,3872.16
201910221335,DualThrust,lower_bound,3846.24
201910221340,DualThrust,upper_bound,3870
201910221340,DualThrust,lower_bound,3847.2
201910221345,DualThrust,upper_bound,3866.64
201910221345,DualThrust,lower_bound,3843.36
201910221350,DualThrust,upper_bound,3868.24
201910221350,DualThrust,lower_bound,3844.96
201910221355,DualThrust,upper_bound,3867.84
201910221355,DualThrust,lower_bound,3844.56
201910221400,DualThrust,upper_bound,3866.44
201910221400,DualThrust,lower_bound,3840.76
201910221405,DualThrust,upper_bound,3867.24
201910221405,DualThrust,lower_bound,3841.56
201910221410,DualThrust,upper_bound,3866.32
201910221410,DualThrust,lower_bound,3842.08
201910221415,DualThrust,upper_bound,3872.76
201910221415,DualThrust,lower_bound,3852.84
201910221420,DualThrust,upper_bound,3876.56
201910221420,DualThrust,lower_bound,3856.64
201910221425,DualThrust,upper_bound,3880.16
201910221425,DualThrust,lower_bound,3859.04
201910221430,DualThrust,upper_bound,3885.36
201910221430,DualThrust,lower_bound,3860.64
201910221435,DualThrust,upper_bound,3907
201910221435,DualThrust,lower_bound,3865
201910221440,DualThrust,upper_bound,3905.64
201910221440,DualThrust,lower_bound,3858.36
201910221445,DualThrust,upper_bound,3899.44
201910221445,DualThrust,lower_bound,3852.16
201910221450,DualThrust,upper_bound,3900.64
201910221450,DualThrust,lower_bound,3853.36
201910221455,DualThrust,upper_bound,3900.04
201910221455,DualThrust,lower_bound,3852.76
201910221500,DualThrust,upper_bound,3902.84
201910221500,DualThrust,lower_bound,3855.56
201910230935,DualThrust,upper_bound,3897.64
201910230935,DualThrust,lower_bound,3850.36
201910230940,DualThrust,upper_bound,3905.84
201910230940,DualThrust,lower_bound,3858.56
201910230945,DualThrust,upper_bound,3901.64
201910230945,DualThrust,lower_bound,3854.36
201910230950,DualThrust,upper_bound,3905.84
201910230950,DualThrust,lower_bound,3858.56
201910230955,DualThrust,upper_bound,3900.04
201910230955,DualThrust,lower_bound,3852.76
201910231000,DualThrust,upper_bound,3900.24
201910231000,DualThrust,lower_bound,3852.96
201910231005,DualThrust,upper_bound,3899.64
201910231005,DualThrust,lower_bound,3852.36
201910231010,DualThrust,upper_bound,3899.04
201910231010,DualThrust,lower_bound,3851.76
201910231015,DualThrust,upper_bound,3894.04
201910231015,DualThrust,lower_bound,3846.76
201910231020,DualThrust,upper_bound,3895.44
201910231020,DualThrust,lower_bound,3848.16
201910231025,DualThrust,upper_bound,3897.04
201910231025,DualThrust,lower_bound,3849.76
201910231030,DualThrust,upper_bound,3897.44
201910231030,DualThrust,lower_bound,3850.16
201910231035,DualThrust,upper_bound,3895.44
201910231035,DualThrust,lower_bound,3848.16
201910231040,DualThrust,upper_bound,3901.04
201910231040,DualThrust,lower_bound,3853.76
201910231045,DualThrust,upper_bound,3900.24
201910231045,DualThrust,lower_bound,3852.96
201910231050,DualThrust,upper_bound,3898.24
201910231050,DualThrust,lower_bound,3850.96
201910231055,DualThrust,upper_bound,3896.12
201910231055,DualThrust,lower_bound,3850.28
201910231100,DualThrust,upper_bound,3895.92
201910231100,DualThrust,lower_bound,3850.08
201910231105,DualThrust,upper_bound,3886.96
201910231105,DualThrust,lower_bound,3847.84
201910231110,DualThrust,upper_bound,3883.28
201910231110,DualThrust,lower_bound,3852.32
201910231115,DualThrust,upper_bound,3883
201910231115,DualThrust,lower_bound,3853
201910231120,DualThrust,upper_bound,3880.96
201910231120,DualThrust,lower_bound,3846.64
201910231125,DualThrust,upper_bound,3882.56
201910231125,DualThrust,lower_bound,3848.24
201910231130,DualThrust,upper_bound,3881.96
201910231130,DualThrust,lower_bound,3847.64
201910231305,DualThrust,upper_bound,3881.2
201910231305,DualThrust,lower_bound,3851.2
201910231310,DualThrust,upper_bound,3882.2
201910231310,DualThrust,lower_bound,3852.2
201910231315,DualThrust,upper_bound,3882.4
201910231315,DualThrust,lower_bound,3852.4
201910231320,DualThrust,upper_bound,3885.8
201910231320,DualThrust,lower_bound,3855.8
201910231325,DualThrust,upper_bound,3886.2
201910231325,DualThrust,lower_bound,3856.2
201910231330,DualThrust,upper_bound,3887.8
201910231330,DualThrust,lower_bound,3857.8
201910231335,DualThrust,upper_bound,3885
201910231335,DualThrust,lower_bound,3858.6
201910231340,DualThrust,upper_bound,3885.4
201910231340,DualThrust,lower_bound,3859
201910231345,DualThrust,upper_bound,3883.4
201910231345,DualThrust,lower_bound,3857
201910231350,DualThrust,upper_bound,3876.52
201910231350,DualThrust,lower_bound,3855.88
201910231355,DualThrust,upper_bound,3873.84
201910231355,DualThrust,lower_bound,3855.36
201910231400,DualThrust,upper_bound,3873.12
201910231400,DualThrust,lower_bound,3853.68
201910231405,DualThrust,upper_bound,3873.32
201910231405,DualThrust,lower_bound,3853.88
201910231410,DualThrust,upper_bound,3877.32
201910231410,DualThrust,lower_bound,3857.88
201910231415,DualThrust,upper_bound,3872.84
201910231415,DualThrust,lower_bound,3853.16
201910231420,DualThrust,upper_bound,3870.88
201910231420,DualThrust,lower_bound,3845.92
201910231425,DualThrust,upper_bound,3870.32
201910231425,DualThrust,lower_bound,3842.48
201910231430,DualThrust,upper_bound,3868.92
201910231430,DualThrust,lower_bound,3839.88
201910231435,DualThrust,upper_bound,3870.48
201910231435,DualThrust,lower_bound,3840.72
201910231440,DualThrust,upper_bound,3869.52
201910231440,DualThrust,lower_bound,3841.68
201910231445,DualThrust,upper_bound,3866.4
201910231445,DualThrust,lower_bound,3838.8
201910231450,DualThrust,upper_bound,3862.48
201910231450,DualThrust,lower_bound,3825.52
201910231455,DualThrust,upper_bound,3868.48
201910231455,DualThrust,lower_bound,3831.52
201910231500,DualThrust,upper_bound,3877.28
201910231500,DualThrust,lower_bound,3840.32
201910240935,DualThrust,upper_bound,3883.88
201910240935,DualThrust,lower_bound,3846.92
201910240940,DualThrust,upper_bound,3876.08
201910240940,DualThrust,lower_bound,3839.12
201910240945,DualThrust,upper_bound,3876.48
201910240945,DualThrust,lower_bound,3839.52
201910240950,DualThrust,upper_bound,3878.88
201910240950,DualThrust,lower_bound,3841.92
201910240955,DualThrust,upper_bound,3883.68
201910240955,DualThrust,lower_bound,3846.72
201910241000,DualThrust,upper_bound,3878.88
201910241000,DualThrust,lower_bound,3841.92
201910241005,DualThrust,upper_bound,3882.68
201910241005,DualThrust,lower_bound,3845.72
201910241010,DualThrust,upper_bound,3892.68
201910241010,DualThrust,lower_bound,3855.72
201910241015,DualThrust,upper_bound,3901
201910241015,DualThrust,lower_bound,3857.8
201910241020,DualThrust,upper_bound,3904.88
201910241020,DualThrust,lower_bound,3855.92
201910241025,DualThrust,upper_bound,3904.28
201910241025,DualThrust,lower_bound,3855.32
201910241030,DualThrust,upper_bound,3901.68
201910241030,DualThrust,lower_bound,3852.72
201910241035,DualThrust,upper_bound,3900.48
201910241035,DualThrust,lower_bound,3851.52
201910241040,DualThrust,upper_bound,3896.48
201910241040,DualThrust,lower_bound,3847.52
201910241045,DualThrust,upper_bound,3891.88
201910241045,DualThrust,lower_bound,3842.92
201910241050,DualThrust,upper_bound,3888.88
201910241050,DualThrust,lower_bound,3839.92
201910241055,DualThrust,upper_bound,3887.08
201910241055,DualThrust,lower_bound,3838.12
201910241100,DualThrust,upper_bound,3886.48
201910241100,DualThrust,lower_bound,3837.52
201910241105,DualThrust,upper_bound,3881.88
201910241105,DualThrust,lower_bound,3832.92
201910241110,DualThrust,upper_bound,3880.68
201910241110,DualThrust,lower_bound,3831.72
201910241115,DualThrust,upper_bound,3880.48
201910241115,DualThrust,lower_bound,3831.52
201910241120,DualThrust,upper_bound,3881.48
201910241120,DualThrust,lower_bound,3832.52
201910241125,DualThrust,upper_bound,3884.48
201910241125,DualThrust,lower_bound,3835.52
201910241130,DualThrust,upper_bound,3882.48
201910241130,DualThrust,lower_bound,3833.52
201910241305,DualThrust,upper_bound,3879.48
201910241305,DualThrust,lower_bound,3830.52
201910241310,DualThrust,upper_bound,3876.08
201910241310,DualThrust,lower_bound,3827.12
201910241315,DualThrust,upper_bound,3881.36
201910241315,DualThrust,lower_bound,3837.44
201910241320,DualThrust,upper_bound,3873.92
201910241320,DualThrust,lower_bound,3834.08
201910241325,DualThrust,upper_bound,3871.16
201910241325,DualThrust,lower_bound,3830.84
201910241330,DualThrust,upper_bound,3868.52
201910241330,DualThrust,lower_bound,3820.28
201910241335,DualThrust,upper_bound,3870.32
201910241335,DualThrust,lower_bound,3822.08
201910241340,DualThrust,upper_bound,3874.52
201910241340,DualThrust,lower_bound,3826.28
201910241345,DualThrust,upper_bound,3874.52
201910241345,DualThrust,lower_bound,3826.28
201910241350,DualThrust,upper_bound,3870.12
201910241350,DualThrust,lower_bound,3821.88
201910241355,DualThrust,upper_bound,3877.72
201910241355,DualThrust,lower_bound,3829.48
201910241400,DualThrust,upper_bound,3875.92
201910241400,DualThrust,lower_bound,3827.68
201910241405,DualThrust,upper_bound,3877.72
201910241405,DualThrust,lower_bound,3829.48
201910241410,DualThrust,upper_bound,3875.92
201910241410,DualThrust,lower_bound,3827.68
201910241415,DualThrust,upper_bound,3883.72
201910241415,DualThrust,lower_bound,3835.48
201910241420,DualThrust,upper_bound,3886.92
201910241420,DualThrust,lower_bound,3838.68
201910241425,DualThrust,upper_bound,3886
201910241425,DualThrust,lower_bound,3841.6
201910241430,DualThrust,upper_bound,3890.6
201910241430,DualThrust,lower_bound,3846.2
201910241435,DualThrust,upper_bound,3882.32
201910241435,DualThrust,lower_bound,3848.48
201910241440,DualThrust,upper_bound,3881.48
201910241440,DualThrust,lower_bound,3849.32
201910241445,DualThrust,upper_bound,3877.48
201910241445,DualThrust,lower_bound,3845.32
201910241450,DualThrust,upper_bound,3880.28
201910241450,DualThrust,lower_bound,3848.12
201910241455,DualThrust,upper_bound,3878.28
201910241455,DualThrust,lower_bound,3846.12
201910241500,DualThrust,upper_bound,3881.28
201910241500,DualThrust,lower_bound,3849.12
201910250935,DualThrust,upper_bound,3881.28
201910250935,DualThrust,lower_bound,3846.72
201910250940,DualThrust,upper_bound,3874.88
201910250940,DualThrust,lower_bound,3840.32
201910250945,DualThrust,upper_bound,3873.08
201910250945,DualThrust,lower_bound,3838.52
201910250950,DualThrust,upper_bound,3871.68
201910250950,DualThrust,lower_bound,3837.12
201910250955,DualThrust,upper_bound,3868.08
201910250955,DualThrust,lower_bound,3833.52
201910251000,DualThrust,upper_bound,3864.28
201910251000,DualThrust,lower_bound,3829.72
201910251005,DualThrust,upper_bound,3858.72
201910251005,DualThrust,lower_bound,3822.48
201910251010,DualThrust,upper_bound,3864.44
201910251010,DualThrust,lower_bound,3826.76
201910251015,DualThrust,upper_bound,3864.64
201910251015,DualThrust,lower_bound,3826.96
201910251020,DualThrust,upper_bound,3864.04
201910251020,DualThrust,lower_bound,3826.36
201910251025,DualThrust,upper_bound,3861.04
201910251025,DualThrust,lower_bound,3823.36
201910251030,DualThrust,upper_bound,3865.32
201910251030,DualThrust,lower_bound,3825.48
201910251035,DualThrust,upper_bound,3866.12
201910251035,DualThrust,lower_bound,3826.28
201910251040,DualThrust,upper_bound,3862.12
201910251040,DualThrust,lower_bound,3822.28
201910251045,DualThrust,upper_bound,3864.32
201910251045,DualThrust,lower_bound,3824.48
201910251050,DualThrust,upper_bound,3862.72
201910251050,DualThrust,lower_bound,3822.88
201910251055,DualThrust,upper_bound,3865.32
201910251055,DualThrust,lower_bound,3825.48
201910251100,DualThrust,upper_bound,3887.52
201910251100,DualThrust,lower_bound,3847.68
201910251105,DualThrust,upper_bound,3886.32
201910251105,DualThrust,lower_bound,3846.48
201910251110,DualThrust,upper_bound,3884.92
201910251110,DualThrust,lower_bound,3845.08
201910251115,DualThrust,upper_bound,3888.52
201910251115,DualThrust,lower_bound,3848.68
201910251120,DualThrust,upper_bound,3896.84
201910251120,DualThrust,lower_bound,3850.76
201910251125,DualThrust,upper_bound,3904.52
201910251125,DualThrust,lower_bound,3853.88
201910251130,DualThrust,upper_bound,3895.32
201910251130,DualThrust,lower_bound,3844.68
201910251305,DualThrust,upper_bound,3888.32
201910251305,DualThrust,lower_bound,3837.68
201910251310,DualThrust,upper_bound,3888.12
201910251310,DualThrust,lower_bound,3837.48
201910251315,DualThrust,upper_bound,3889.72
201910251315,DualThrust,lower_bound,3839.08
201910251320,DualThrust,upper_bound,3889.72
201910251320,DualThrust,lower_bound,3839.08
201910251325,DualThrust,upper_bound,3889.92
201910251325,DualThrust,lower_bound,3839.28
201910251330,DualThrust,upper_bound,3893.52
201910251330,DualThrust,lower_bound,3842.88
201910251335,DualThrust,upper_bound,3892.32
201910251335,DualThrust,lower_bound,3841.68
201910251340,DualThrust,upper_bound,3894.52
201910251340,DualThrust,lower_bound,3843.88
201910251345,DualThrust,upper_bound,3894.52
201910251345,DualThrust,lower_bound,3843.88
201910251350,DualThrust,upper_bound,3902.72
201910251350,DualThrust,lower_bound,3852.08
201910251355,DualThrust,upper_bound,3905.76
201910251355,DualThrust,lower_bound,3853.44
201910251400,DualThrust,upper_bound,3904.04
201910251400,DualThrust,lower_bound,3853.16
201910251405,DualThrust,upper_bound,3909.96
201910251405,DualThrust,lower_bound,3855.24
201910251410,DualThrust,upper_bound,3909.56
201910251410,DualThrust,lower_bound,3854.84
201910251415,DualThrust,upper_bound,3919.44
201910251415,DualThrust,lower_bound,3857.76
201910251420,DualThrust,upper_bound,3915.24
201910251420,DualThrust,lower_bound,3853.56
201910251425,DualThrust,upper_bound,3921.48
201910251425,DualThrust,lower_bound,3860.52
201910251430,DualThrust,upper_bound,3922.52
201910251430,DualThrust,lower_bound,3858.68
201910251435,DualThrust,upper_bound,3927.24
201910251435,DualThrust,lower_bound,3861.96
201910251440,DualThrust,upper_bound,3933.88
201910251440,DualThrust,lower_bound,3863.32
201910251445,DualThrust,upper_bound,3930
201910251445,DualThrust,lower_bound,3861.6
201910251450,DualThrust,upper_bound,3922.84
201910251450,DualThrust,lower_bound,3857.56
201910251455,DualThrust,upper_bound,3911.32
201910251455,DualThrust,lower_bound,3864.28
201910251500,DualThrust,upper_bound,3914.72
